file_name,MBTI
entp0_face.jpg,entp
entp2_face.jpg,entp
entp4_face.jpg,entp
entp5_face.jpg,entp
entp7_face.jpg,entp
entp8_face.jpg,entp
entp10_face.jpg,entp
entp11_face.jpg,entp
entp12_face.jpg,entp
entp13_face.jpg,entp
entp14_face.jpg,entp
entp15_face.jpg,entp
entp16_face.jpg,entp
entp17_face.jpg,entp
entp20_face.jpg,entp
entp21_face.jpg,entp
entp22_face.jpg,entp
entp24_face.jpg,entp
entp26_face.jpg,entp
entp27_face.jpg,entp
entp28_face.jpg,entp
entp29_face.jpg,entp
entp30_face.jpg,entp
entp31_face.jpg,entp
entp32_face.jpg,entp
entp35_face.jpg,entp
entp36_face.jpg,entp
entp37_face.jpg,entp
entp38_face.jpg,entp
entp40_face.jpg,entp
entp42_face.jpg,entp
entp44_face.jpg,entp
entp46_face.jpg,entp
entp49_face.jpg,entp
entp50_face.jpg,entp
entp52_face.jpg,entp
entp53_face.jpg,entp
entp54_face.jpg,entp
entp55_face.jpg,entp
entp56_face.jpg,entp
entp57_face.jpg,entp
entp59_face.jpg,entp
entp60_face.jpg,entp
entp61_face.jpg,entp
entp62_face.jpg,entp
entp63_face.jpg,entp
entp64_face.jpg,entp
entp65_face.jpg,entp
entp66_face.jpg,entp
entp69_face.jpg,entp
entp70_face.jpg,entp
entp71_face.jpg,entp
entp72_face.jpg,entp
entp73_face.jpg,entp
entp75_face.jpg,entp
entp76_face.jpg,entp
entp77_face.jpg,entp
entp80_face.jpg,entp
entp82_face.jpg,entp
entp84_face.jpg,entp
entp86_face.jpg,entp
entp89_face.jpg,entp
entp91_face.jpg,entp
entp92_face.jpg,entp
entp93_face.jpg,entp
entp96_face.jpg,entp
entp97_face.jpg,entp
entp98_face.jpg,entp
entp100_face.jpg,entp
