file_name,MBTI
intj1_face.jpg,intj
intj5_face.jpg,intj
intj6_face.jpg,intj
intj7_face.jpg,intj
intj9_face.jpg,intj
intj11_face.jpg,intj
intj12_face.jpg,intj
intj16_face.jpg,intj
intj18_face.jpg,intj
intj19_face.jpg,intj
intj20_face.jpg,intj
intj21_face.jpg,intj
intj22_face.jpg,intj
intj24_face.jpg,intj
intj25_face.jpg,intj
intj26_face.jpg,intj
intj27_face.jpg,intj
intj28_face.jpg,intj
intj30_face.jpg,intj
intj31_face.jpg,intj
intj32_face.jpg,intj
intj34_face.jpg,intj
intj36_face.jpg,intj
intj37_face.jpg,intj
intj38_face.jpg,intj
intj39_face.jpg,intj
intj40_face.jpg,intj
intj41_face.jpg,intj
intj42_face.jpg,intj
intj44_face.jpg,intj
intj46_face.jpg,intj
intj47_face.jpg,intj
intj48_face.jpg,intj
intj49_face.jpg,intj
intj50_face.jpg,intj
intj51_face.jpg,intj
intj52_face.jpg,intj
intj54_face.jpg,intj
intj55_face.jpg,intj
intj57_face.jpg,intj
intj59_face.jpg,intj
intj62_face.jpg,intj
intj63_face.jpg,intj
intj64_face.jpg,intj
intj65_face.jpg,intj
intj73_face.jpg,intj
intj77_face.jpg,intj
intj78_face.jpg,intj
intj79_face.jpg,intj
intj80_face.jpg,intj
intj81_face.jpg,intj
intj82_face.jpg,intj
intj83_face.jpg,intj
intj84_face.jpg,intj
intj88_face.jpg,intj
intj89_face.jpg,intj
intj90_face.jpg,intj
intj92_face.jpg,intj
intj94_face.jpg,intj
intj96_face.jpg,intj
intj98_face.jpg,intj
intj101_face.jpg,intj
intj102_face.jpg,intj
intj103_face.jpg,intj
