file_name,MBTI
infj1_face.jpg,infj
infj5_face.jpg,infj
infj6_face.jpg,infj
infj7_face.jpg,infj
infj8_face.jpg,infj
infj9_face.jpg,infj
infj11_face.jpg,infj
infj12_face.jpg,infj
infj13_face.jpg,infj
infj14_face.jpg,infj
infj15_face.jpg,infj
infj16_face.jpg,infj
infj18_face.jpg,infj
infj22_face.jpg,infj
infj23_face.jpg,infj
infj24_face.jpg,infj
infj25_face.jpg,infj
infj27_face.jpg,infj
infj28_face.jpg,infj
infj30_face.jpg,infj
infj31_face.jpg,infj
infj32_face.jpg,infj
infj33_face.jpg,infj
infj34_face.jpg,infj
infj35_face.jpg,infj
infj36_face.jpg,infj
infj37_face.jpg,infj
infj38_face.jpg,infj
infj39_face.jpg,infj
infj41_face.jpg,infj
infj42_face.jpg,infj
infj46_face.jpg,infj
infj47_face.jpg,infj
infj48_face.jpg,infj
infj50_face.jpg,infj
infj54_face.jpg,infj
infj55_face.jpg,infj
infj56_face.jpg,infj
infj57_face.jpg,infj
infj58_face.jpg,infj
infj59_face.jpg,infj
infj60_face.jpg,infj
infj61_face.jpg,infj
infj65_face.jpg,infj
infj68_face.jpg,infj
infj69_face.jpg,infj
infj72_face.jpg,infj
infj73_face.jpg,infj
infj74_face.jpg,infj
infj75_face.jpg,infj
infj76_face.jpg,infj
infj78_face.jpg,infj
infj79_face.jpg,infj
infj81_face.jpg,infj
infj82_face.jpg,infj
infj83_face.jpg,infj
infj85_face.jpg,infj
infj86_face.jpg,infj
infj88_face.jpg,infj
infj89_face.jpg,infj
infj90_face.jpg,infj
infj91_face.jpg,infj
infj93_face.jpg,infj
infj95_face.jpg,infj
infj99_face.jpg,infj
infj103_face.jpg,infj
infj104_face.jpg,infj
