file_name,MBTI
intp0_face.jpg,intp
intp1_face.jpg,intp
intp2_face.jpg,intp
intp3_face.jpg,intp
intp4_face.jpg,intp
intp5_face.jpg,intp
intp6_face.jpg,intp
intp8_face.jpg,intp
intp9_face.jpg,intp
intp10_face.jpg,intp
intp14_face.jpg,intp
intp19_face.jpg,intp
intp20_face.jpg,intp
intp21_face.jpg,intp
intp22_face.jpg,intp
intp24_face.jpg,intp
intp27_face.jpg,intp
intp29_face.jpg,intp
intp33_face.jpg,intp
intp34_face.jpg,intp
intp35_face.jpg,intp
intp37_face.jpg,intp
intp40_face.jpg,intp
intp42_face.jpg,intp
intp45_face.jpg,intp
intp46_face.jpg,intp
intp47_face.jpg,intp
intp48_face.jpg,intp
intp49_face.jpg,intp
intp50_face.jpg,intp
intp51_face.jpg,intp
intp54_face.jpg,intp
intp55_face.jpg,intp
intp56_face.jpg,intp
intp57_face.jpg,intp
intp58_face.jpg,intp
intp60_face.jpg,intp
intp62_face.jpg,intp
intp63_face.jpg,intp
intp66_face.jpg,intp
intp67_face.jpg,intp
intp68_face.jpg,intp
intp69_face.jpg,intp
intp70_face.jpg,intp
intp71_face.jpg,intp
intp72_face.jpg,intp
intp73_face.jpg,intp
intp75_face.jpg,intp
intp78_face.jpg,intp
intp79_face.jpg,intp
intp80_face.jpg,intp
intp82_face.jpg,intp
intp84_face.jpg,intp
intp86_face.jpg,intp
intp87_face.jpg,intp
intp88_face.jpg,intp
intp89_face.jpg,intp
intp90_face.jpg,intp
intp91_face.jpg,intp
intp92_face.jpg,intp
intp94_face.jpg,intp
intp95_face.jpg,intp
intp96_face.jpg,intp
intp97_face.jpg,intp
intp98_face.jpg,intp
intp99_face.jpg,intp
intp100_face.jpg,intp
intp101_face.jpg,intp
intp102_face.jpg,intp
intp103_face.jpg,intp
