file_name,MBTI
istp0_face.jpg,istp
istp1_face.jpg,istp
istp2_face.jpg,istp
istp3_face.jpg,istp
istp5_face.jpg,istp
istp6_face.jpg,istp
istp7_face.jpg,istp
istp10_face.jpg,istp
istp14_face.jpg,istp
istp17_face.jpg,istp
istp19_face.jpg,istp
istp21_face.jpg,istp
istp25_face.jpg,istp
istp26_face.jpg,istp
istp27_face.jpg,istp
istp28_face.jpg,istp
istp29_face.jpg,istp
istp30_face.jpg,istp
istp31_face.jpg,istp
istp32_face.jpg,istp
istp34_face.jpg,istp
istp35_face.jpg,istp
istp36_face.jpg,istp
istp37_face.jpg,istp
istp40_face.jpg,istp
istp44_face.jpg,istp
istp45_face.jpg,istp
istp47_face.jpg,istp
istp48_face.jpg,istp
istp49_face.jpg,istp
istp50_face.jpg,istp
istp51_face.jpg,istp
istp52_face.jpg,istp
istp54_face.jpg,istp
